1
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.600006,160.979996,47.709991,67.150009
326.145020,160.425003,47.709991,67.150009
326.145020,160.425003,47.709991,67.150009
326.145020,160.425003,47.709991,67.150009
326.145020,160.425003,47.709991,67.150009
326.145020,160.425003,47.709991,67.150009
326.145020,160.425003,47.709991,67.150009
326.145020,160.425003,47.709991,67.150009
326.145020,160.425003,47.709991,67.150009
326.145020,160.425003,47.709991,67.150009
326.145020,160.425003,47.709991,67.150009
326.145020,160.425003,47.709991,67.150009
311.145020,151.425003,47.709991,67.150009
311.145020,151.425003,47.709991,67.150009
311.145020,151.425003,47.709991,67.150009
311.145020,151.425003,47.709991,67.150009
311.145020,151.425003,47.709991,67.150009
311.145020,151.425003,47.709991,67.150009
311.145020,151.425003,47.709991,67.150009
311.145020,151.425003,47.709991,67.150009
311.145020,151.425003,47.709991,67.150009
311.145020,151.425003,47.709991,67.150009
311.145020,151.425003,47.709991,67.150009
311.145020,151.425003,47.709991,67.150009
311.145020,151.425003,47.709991,67.150009
311.145020,151.425003,47.709991,67.150009
311.145020,151.425003,47.709991,67.150009
311.145020,151.425003,47.709991,67.150009
311.145020,151.425003,47.709991,67.150009
311.145020,151.425003,47.709991,67.150009
311.145020,151.425003,47.709991,67.150009
329.145020,161.425003,47.709991,67.150009
329.145020,161.425003,47.709991,67.150009
313.145020,155.425003,47.709991,67.150009
313.145020,155.425003,47.709991,67.150009
313.145020,155.425003,47.709991,67.150009
329.145020,161.425003,47.709991,67.150009
329.145020,161.425003,47.709991,67.150009
329.145020,161.425003,47.709991,67.150009
329.145020,161.425003,47.709991,67.150009
329.145020,161.425003,47.709991,67.150009
329.145020,161.425003,47.709991,67.150009
329.145020,161.425003,47.709991,67.150009
329.145020,161.425003,47.709991,67.150009
329.145020,161.425003,47.709991,67.150009
347.145020,164.425003,47.709991,67.150009
324.145020,161.425003,47.709991,67.150009
324.145020,161.425003,47.709991,67.150009
324.145020,161.425003,47.709991,67.150009
324.145020,161.425003,47.709991,67.150009
342.145020,159.425003,47.709991,67.150009
342.145020,159.425003,47.709991,67.150009
342.145020,159.425003,47.709991,67.150009
342.145020,159.425003,47.709991,67.150009
342.145020,159.425003,47.709991,67.150009
342.145020,159.425003,47.709991,67.150009
342.145020,159.425003,47.709991,67.150009
342.145020,159.425003,47.709991,67.150009
342.145020,159.425003,47.709991,67.150009
360.145020,172.425003,47.709991,67.150009
360.145020,172.425003,47.709991,67.150009
344.145020,156.425003,47.709991,67.150009
356.145020,183.425003,47.709991,67.150009
356.145020,183.425003,47.709991,67.150009
356.145020,183.425003,47.709991,67.150009
356.145020,183.425003,47.709991,67.150009
356.145020,183.425003,47.709991,67.150009
356.145020,183.425003,47.709991,67.150009
341.145020,161.425003,47.709991,67.150009
341.145020,161.425003,47.709991,67.150009
341.145020,161.425003,47.709991,67.150009
341.145020,161.425003,47.709991,67.150009
341.145020,161.425003,47.709991,67.150009
361.145020,171.425003,47.709991,67.150009
2
0
0
0
0
1
385.519989,162.820007,38.750000,94.839996
385.519989,162.820007,38.750000,94.839996
385.519989,162.820007,38.750000,94.839996
385.519989,162.820007,38.750000,94.839996
385.519989,162.820007,38.750000,94.839996
385.519989,162.820007,38.750000,94.839996
385.519989,162.820007,38.750000,94.839996
385.519989,162.820007,38.750000,94.839996
385.519989,162.820007,38.750000,94.839996
385.519989,162.820007,38.750000,94.839996
385.519989,162.820007,38.750000,94.839996
385.519989,162.820007,38.750000,94.839996
385.519989,162.820007,38.750000,94.839996
385.519989,162.820007,38.750000,94.839996
385.519989,162.820007,38.750000,94.839996
385.519989,162.820007,38.750000,94.839996
385.519989,162.820007,38.750000,94.839996
385.519989,162.820007,38.750000,94.839996
385.519989,162.820007,38.750000,94.839996
385.519989,162.820007,38.750000,94.839996
385.519989,162.820007,38.750000,94.839996
2
0
0
0
0
1
445.059998,164.199997,34.860016,90.020004
445.059998,164.199997,34.860016,90.020004
445.059998,164.199997,34.860016,90.020004
445.059998,164.199997,34.860016,90.020004
445.059998,164.199997,34.860016,90.020004
445.059998,164.199997,34.860016,90.020004
467.569977,158.990005,34.860016,90.020004
467.569977,158.990005,34.860016,90.020004
467.569977,158.990005,34.860016,90.020004
467.569977,158.990005,34.860016,90.020004
467.569977,158.990005,34.860016,90.020004
457.569977,153.990005,34.860016,90.020004
457.569977,153.990005,34.860016,90.020004
457.569977,153.990005,34.860016,90.020004
457.569977,153.990005,34.860016,90.020004
457.569977,153.990005,34.860016,90.020004
457.569977,153.990005,34.860016,90.020004
457.569977,153.990005,34.860016,90.020004
457.569977,153.990005,34.860016,90.020004
473.569977,163.990005,34.860016,90.020004
473.569977,163.990005,34.860016,90.020004
473.569977,163.990005,34.860016,90.020004
473.569977,163.990005,34.860016,90.020004
461.569977,168.990005,34.860016,90.020004
461.569977,168.990005,34.860016,90.020004
461.569977,168.990005,34.860016,90.020004
461.569977,168.990005,34.860016,90.020004
461.569977,168.990005,34.860016,90.020004
