1
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
143.179993,120.129997,97.750000,215.609985
98.125000,161.195007,97.750000,215.609985
98.125000,161.195007,97.750000,215.609985
98.125000,161.195007,97.750000,215.609985
98.125000,161.195007,97.750000,215.609985
98.125000,161.195007,97.750000,215.609985
98.125000,161.195007,97.750000,215.609985
98.125000,161.195007,97.750000,215.609985
98.125000,161.195007,97.750000,215.609985
98.125000,161.195007,97.750000,215.609985
98.125000,161.195007,97.750000,215.609985
98.125000,161.195007,97.750000,215.609985
98.125000,161.195007,97.750000,215.609985
98.125000,161.195007,97.750000,215.609985
98.125000,161.195007,97.750000,215.609985
98.125000,161.195007,97.750000,215.609985
98.125000,161.195007,97.750000,215.609985
98.125000,161.195007,97.750000,215.609985
98.125000,161.195007,97.750000,215.609985
98.125000,161.195007,97.750000,215.609985
98.125000,161.195007,97.750000,215.609985
98.125000,161.195007,97.750000,215.609985
68.125000,182.195007,97.750000,215.609985
68.125000,182.195007,97.750000,215.609985
68.125000,182.195007,97.750000,215.609985
68.125000,182.195007,97.750000,215.609985
108.125000,141.195007,97.750000,215.609985
108.125000,141.195007,97.750000,215.609985
143.125000,148.195007,97.750000,215.609985
143.125000,148.195007,97.750000,215.609985
108.125000,170.195007,97.750000,215.609985
108.125000,170.195007,97.750000,215.609985
108.125000,170.195007,97.750000,215.609985
108.125000,170.195007,97.750000,215.609985
108.125000,170.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
78.125000,180.195007,97.750000,215.609985
118.125000,187.195007,97.750000,215.609985
118.125000,187.195007,97.750000,215.609985
118.125000,187.195007,97.750000,215.609985
118.125000,187.195007,97.750000,215.609985
118.125000,187.195007,97.750000,215.609985
118.125000,187.195007,97.750000,215.609985
118.125000,187.195007,97.750000,215.609985
118.125000,187.195007,97.750000,215.609985
118.125000,187.195007,97.750000,215.609985
118.125000,187.195007,97.750000,215.609985
118.125000,187.195007,97.750000,215.609985
118.125000,187.195007,97.750000,215.609985
118.125000,187.195007,97.750000,215.609985
118.125000,187.195007,97.750000,215.609985
118.125000,187.195007,97.750000,215.609985
118.125000,187.195007,97.750000,215.609985
